issn_buscado,openalex_id,works_count,cited_by_count,h_index,2yr_mean_citedness,is_in_openalex,error
1853-2713,,0,0,0,0.0,False,
1853-5585,,0,0,0,0.0,False,
1515-1883;1853-8495,,0,0,0,0.0,False,
1852-8562,S2737691935,335,632,10,0.3902439024390244,True,
1852-0588;1852-5342,,0,0,0,0.0,False,
1669-2438;2469-2050,,0,0,0,0.0,False,
1850-3381;2524-9215,,0,0,0,0.0,False,
1667-7900;2362-5651,,0,0,0,0.0,False,
2362-583X,S4210185346,256,170,6,0.175,True,
1514-9927;1853-1555,,0,0,0,0.0,False,
0327-5752;1851-3751,,0,0,0,0.0,False,
0326-1301;1851-9636,,0,0,0,0.0,False,
1514-3899;2422-6580,,0,0,0,0.0,False,
1514-982X;2362-325X,,0,0,0,0.0,False,
0327-5566;1851-1716,,0,0,0,0.0,False,
2422-6424,S4210178436,254,83,4,0.0,True,
2591-6327,S4210219550,31,11,2,0.10810810810810811,True,
1853-4503,S4404660860,0,0,2,0.02564102564102564,True,
2346-8904,S2737630693,434,507,9,0.53125,True,
2683-989X,,0,0,0,0.0,False,
2618-3064,,0,0,0,0.0,False,
2953-3341,,0,0,0,0.0,False,
2718-8477,,0,0,0,0.0,False,
2591-5053,,0,0,0,0.0,False,
2618-5091,,0,0,0,0.0,False,
2953-4852,,0,0,0,0.0,False,
2618-2912,,0,0,0,0.0,False,
1666-7719;2346-9129,,0,0,0,0.0,False,
2545-8329,S4393914559,0,0,0,0.0,True,
0325-3775;2683-8397,,0,0,0,0.0,False,
2362-6089;2362-6097,,0,0,0,0.0,False,
2545-8701,S4210225690,121,22,2,0.024390243902439025,True,
0327-392X;2618-4052,,0,0,0,0.0,False,
2408-4409,S4210238132,174,38,2,0.0,True,
1668-9402,,0,0,0,0.0,False,
1666-6038;1666-6046,,0,0,0,0.0,False,
1852-4478,S2737943926,324,218,5,0.034482758620689655,True,
0328-0896;2683-9881,,0,0,0,0.0,False,
2953-4410,,0,0,0,0.0,False,
1852-4478,S2737943926,324,218,5,0.034482758620689655,True,
2525-1600,,0,0,0,0.0,False,
2796-986X,,0,0,0,0.0,False,
2545-6253,,0,0,0,0.0,False,
2618-2467;2618-3889,,0,0,0,0.0,False,
3008-8127,,0,0,0,0.0,False,
1666-8146;2618-1924,,0,0,0,0.0,False,
1514-2566;2362-3330,,0,0,0,0.0,False,
0327-215X;1853-8835,,0,0,0,0.0,False,
2250-8139,S4387278917,0,0,4,0.10810810810810811,True,
1668-7434;2362-2989,,0,0,0,0.0,False,
2408-400X;2525-1538,,0,0,0,0.0,False,
2314-0488;2314-0496,,0,0,0,0.0,False,
2618-4680;2618-4699,,0,0,0,0.0,False,
2408-4751,,0,0,0,0.0,False,
2718-8841,,0,0,0,0.0,False,
3008-7619,,0,0,0,0.0,False,
1851-443X;2250-6292,,0,0,0,0.0,False,
2545-8736,,0,0,0,0.0,False,
3008-7716,,0,0,0,0.0,False,
2683-7374,,0,0,0,0.0,False,
1514-6227;2314-3983,,0,0,0,0.0,False,
1514-2140;2344-942X,,0,0,0,0.0,False,
2250-7272;2796-9053,,0,0,0,0.0,False,
0326-8780;1852-2890,,0,0,0,0.0,False,
1852-6446;1853-3949,,0,0,0,0.0,False,
2347-0011,S4210204711,145,123,6,0.29411764705882354,True,
1666-938X;2362-5589,,0,0,0,0.0,False,
0329-9546;2683-9687,,0,0,0,0.0,False,
2250-7116,S2737929784,293,92,4,0.12121212121212122,True,
1852-7310,,0,0,0,0.0,False,
2344-9551,,0,0,0,0.0,False,
2545-8299,S4393917784,0,0,0,0.0,True,
2684-0677,S4210236592,12,0,0,0.0,True,
2684-0553,,0,0,0,0.0,False,
2469-1216,S2738320249,11,0,0,0.0,True,
2618-3900,,0,0,0,0.0,False,
1852-9798,S4210205659,68,29,3,0.09090909090909091,True,
2313-9129;2313-9137,,0,0,0,0.0,False,
1514-7347;1851-1562,,0,0,0,0.0,False,
2718-6164,,0,0,0,0.0,False,
0327-9294;2796-7689,,0,0,0,0.0,False,
1853-7863,S2738560287,233,613,11,0.37142857142857144,True,
2314-0542,S4210217269,201,48,3,0.0,True,
2953-5859,,0,0,0,0.0,False,
2344-9594,,0,0,0,0.0,False,
1669-6336,S4387284194,0,0,2,0.01818181818181818,True,
2313-9706,,0,0,0,0.0,False,
2953-5522,,0,0,0,0.0,False,
2796-9444,,0,0,0,0.0,False,
2684-0103,,0,0,0,0.0,False,
2953-4445,,0,0,0,0.0,False,
2796-8480,,0,0,0,0.0,False,
2718-6717,S4210222205,33,39,3,0.2,True,
2618-303X;2618-3048,,0,0,0,0.0,False,
1853-0494,S2739302320,165,214,6,0.08,True,
2469-1933,,0,0,0,0.0,False,
2347-0135,S2736399923,127,25,2,0.0,True,
3008-7562,,0,0,0,0.0,False,
1853-6484,,0,0,0,0.0,False,
1852-4435,,0,0,0,0.0,False,
1852-7930;2718-8027,,0,0,0,0.0,False,
2314-3908,S4210237425,212,122,3,0.20588235294117646,True,
0328-185X;1852-1568,,0,0,0,0.0,False,
2250-4524;2313-9692,,0,0,0,0.0,False,
1666-8359;2362-552X,,0,0,0,0.0,False,
2718-8035,,0,0,0,0.0,False,
0556-6134;2683-8389,,0,0,0,0.0,False,
1852-9569,S2738450577,125,29,3,0.05263157894736842,True,
2250-8619,S4404669073,0,0,1,0.0,True,
2362-6542,,0,0,0,0.0,False,
1515-2340;1852-446X,,0,0,0,0.0,False,
2362-5325,S4210223923,15,0,1,0.12,True,
2362-3845,S4210205170,59,64,1,0.037037037037037035,True,
1850-3667;2683-9024,,0,0,0,0.0,False,
2591-3387,,0,0,0,0.0,False,
1853-6190,S2739001626,73,51,3,0.0,True,
2796-7395,,0,0,0,0.0,False,
1853-1393,S4210241035,136,169,5,0.21212121212121213,True,
2953-4372,S4387284832,0,0,2,0.08695652173913043,True,
1668-5628;2314-2634,,0,0,0,0.0,False,
2953-4151;2953-4321,,0,0,0,0.0,False,
2953-5336,,0,0,0,0.0,False,
2469-0899;2469-1178,,0,0,0,0.0,False,
1667-8613;2468-9912,,0,0,0,0.0,False,
0326-0941;2683-9199,,0,0,0,0.0,False,
2953-5441,,0,0,0,0.0,False,
2953-5298,,0,0,0,0.0,False,
1666-7743;3008-8380,,0,0,0,0.0,False,
3008-8844,,0,0,0,0.0,False,
0327-585X;2250-754X,,0,0,0,0.0,False,
2344-9195,S4404677037,0,0,1,0.3333333333333333,True,
0327-4233;2591-3190,,0,0,0,0.0,False,
0329-8256;2362-2482,,0,0,0,0.0,False,
2591-555X,S4210181693,33,27,3,0.0,True,
1853-5658,,0,0,0,0.0,False,
2346-9560,S4210230984,395,231,6,0.0,True,
2525-0620,,0,0,0,0.0,False,
2718-8507,,0,0,0,0.0,False,
2796-7719,S4386621966,0,0,2,0.06666666666666667,True,
2525-0469,S4210216891,56,13,1,0.0,True,
0329-8019;2545-6504,,0,0,0,0.0,False,
1850-3578,S4210214381,182,106,4,0.11538461538461539,True,
1668-7280;2683-7986,,0,0,0,0.0,False,
2796-762X,,0,0,0,0.0,False,
0328-1310;1852-7337,,0,0,0,0.0,False,
0073-3407;1850-4884,,0,0,0,0.0,False,
2953-3627,S4387286815,0,0,1,0.0,True,
1851-9431;2250-4621,,0,0,0,0.0,False,
2796-8650,S4387278641,0,0,1,0.02564102564102564,True,
1515-6877;1851-8893,,0,0,0,0.0,False,
2683-9040,,0,0,0,0.0,False,
3008-8097,,0,0,0,0.0,False,
3008-8569,,0,0,0,0.0,False,
2684-0456,,0,0,0,0.0,False,
2422-5703,S4393917782,0,0,0,0.0,True,
0328-0284;2469-0961,,0,0,0,0.0,False,
1852-4532,,0,0,0,0.0,False,
1853-6530,S4387291030,0,0,7,0.21428571428571427,True,
2718-6121,,0,0,0,0.0,False,
1668-8708;1669-7634,,0,0,0,0.0,False,
1853-399X;2618-2475,,0,0,0,0.0,False,
2591-6696,,0,0,0,0.0,False,
2314-3576,,0,0,0,0.0,False,
0328-4077;2545-8906,,0,0,0,0.0,False,
2618-4370,,0,0,0,0.0,False,
2347-033X,,0,0,0,0.0,False,
2314-0623;2314-0631,,0,0,0,0.0,False,
2683-6777,,0,0,0,0.0,False,
0328-932X;2684-0073,,0,0,0,0.0,False,
3008-7074,,0,0,0,0.0,False,
1853-7723,,0,0,0,0.0,False,
2250-723X,S2737097070,125,37,3,0.0,True,
2545-7888,S4210175703,46,9,2,0.0,True,
1853-0710;2314-2502,,0,0,0,0.0,False,
1850-2334;2469-1488,,0,0,0,0.0,False,
0329-7322;1853-9777,,0,0,0,0.0,False,
0328-3704;2683-8869,,0,0,0,0.0,False,
2525-0159,S4210233826,100,86,5,0.06666666666666667,True,
2683-8761,S4210235637,48,11,2,0.037037037037037035,True,
0425-368X;2525-1295,,0,0,0,0.0,False,
1515-5005;2362-4329,,0,0,0,0.0,False,
1852-1495,,0,0,0,0.0,False,
2362-1931,,0,0,0,0.0,False,
2718-7608,,0,0,0,0.0,False,
1852-8554;2684-0138,,0,0,0,0.0,False,
2250-866X;2591-2801,,0,0,0,0.0,False,
2953-3740,S4387283097,0,0,1,0.058823529411764705,True,
1853-7081,,0,0,0,0.0,False,
1852-8287;2591-6645,,0,0,0,0.0,False,
1515-8845;2469-0252,,0,0,0,0.0,False,
2953-3996,,0,0,0,0.0,False,
2796-9835,,0,0,0,0.0,False,
3008-9530,,0,0,0,0.0,False,
1850-7255;1853-6646,,0,0,0,0.0,False,
2796-8073,,0,0,0,0.0,False,
2796-8383,,0,0,0,0.0,False,
2953-464X,S4387288805,0,0,3,0.23809523809523808,True,
2718-7470,S4387282776,0,0,2,0.3157894736842105,True,
2618-2858,S4210218175,115,21,3,0.1,True,
1668-8600,,0,0,0,0.0,False,
1667-9202;2796-8472,,0,0,0,0.0,False,
2796-9487,,0,0,0,0.0,False,
1667-4243;2422-538X,,0,0,0,0.0,False,
2953-5654,,0,0,0,0.0,False,
2313-9862,,0,0,0,0.0,False,
2422-8117,,0,0,0,0.0,False,
3008-9093,S4404673952,0,0,17,13.5,True,
1669-1563;2525-085X,,0,0,0,0.0,False,
1515-2251;2451-6600,,0,0,0,0.0,False,
2591-6513;2718-8272,,0,0,0,0.0,False,
2250-5059,,0,0,0,0.0,False,
2422-670X,,0,0,0,0.0,False,
2250-5180,,0,0,0,0.0,False,
0327-1951;2408-4646,,0,0,0,0.0,False,
1852-6217,S4210185672,351,913,14,0.0,True,
2451-7925,,0,0,0,0.0,False,
1666-812X;2683-8591,,0,0,0,0.0,False,
1666-5112;1669-1830,,0,0,0,0.0,False,
0325-3465;2469-0643,,0,0,0,0.0,False,
1515-7326;2718-6474,,0,0,0,0.0,False,
1668-7426;2362-2970,,0,0,0,0.0,False,
2618-3749,,0,0,0,0.0,False,
2618-5148,S4210212816,19,0,1,0.05555555555555555,True,
2525-1090,,0,0,0,0.0,False,
0327-8964,,0,0,0,0.0,False,
1668-1479;2422-6726,,0,0,0,0.0,False,
2718-9015,,0,0,0,0.0,False,
2683-9229,,0,0,0,0.0,False,
2469-0465;2545-7616,,0,0,0,0.0,False,
1669-7316;1851-4979,,0,0,0,0.0,False,
2346-8890,S4210173287,198,36,2,0.058823529411764705,True,
2346-8890,S4210173287,198,36,2,0.058823529411764705,True,
1851-1996,S4387283053,0,0,2,0.0,True,
3008-8399,,0,0,0,0.0,False,
2250-5482,,0,0,0,0.0,False,
2545-8949;2796-9894,,0,0,0,0.0,False,
1852-4559,,0,0,0,0.0,False,
2618-2254,,0,0,0,0.0,False,
1668-298X,S2738253794,514,1432,17,0.7741935483870968,True,
1852-4737;2591-3883,,0,0,0,0.0,False,
2313-9390,,0,0,0,0.0,False,
0327-2818;1669-6859,,0,0,0,0.0,False,
1851-8184;2362-3985,,0,0,0,0.0,False,
0325-3597;2684-0669,,0,0,0,0.0,False,
2313-9048,S2739387506,224,147,5,0.14285714285714285,True,
2618-4931,,0,0,0,0.0,False,
2718-8205,,0,0,0,0.0,False,
2525-1783,S4387290639,0,0,1,0.0625,True,
2718-613X,,0,0,0,0.0,False,
1852-4184;1852-4222,,0,0,0,0.0,False,
2683-8168,S4210181006,118,126,4,0.5384615384615384,True,
2796-9142,,0,0,0,0.0,False,
1514-7991;1853-6387,,0,0,0,0.0,False,
0325-6669;1669-0990,,0,0,0,0.0,False,
1853-4333;2250-8872,,0,0,0,0.0,False,
1852-3536,,0,0,0,0.0,False,
1851-4863,,0,0,0,0.0,False,
2591-3050,,0,0,0,0.0,False,
2796-8200,,0,0,0,0.0,False,
1853-9092,,0,0,0,0.0,False,
2953-4283,,0,0,0,0.0,False,
2953-4232,S4387284457,0,0,2,0.0,True,
0365-5148;1514-2590,,0,0,0,0.0,False,
1852-2971,S2736378198,403,237,6,0.05,True,
3008-7937,,0,0,0,0.0,False,
3008-8267,,0,0,0,0.0,False,
3008-7511,,0,0,0,0.0,False,
1666-7883;1853-1970,,0,0,0,0.0,False,
2524-9932,,0,0,0,0.0,False,
1851-9601,,0,0,0,0.0,False,
2525-1791,,0,0,0,0.0,False,
0326-1735;2313-903X,,0,0,0,0.0,False,
2683-9652,,0,0,0,0.0,False,
2525-1872;2683-8796,,0,0,0,0.0,False,
2344-9179,,0,0,0,0.0,False,
2618-2327,,0,0,0,0.0,False,
2250-6861;2250-687X,,0,0,0,0.0,False,
1668-7604;2362-2997,,0,0,0,0.0,False,
0327-5094;1850-2628,,0,0,0,0.0,False,
1514-6006;1669-2721,,0,0,0,0.0,False,
1666-7832;1853-9106,,0,0,0,0.0,False,
2618-4192,,0,0,0,0.0,False,
2422-569X,S4210190544,49,8,2,0.19047619047619047,True,
2422-6254,,0,0,0,0.0,False,
2796-7107,,0,0,0,0.0,False,
1851-779X,S1009013811,263,138,5,0.13043478260869565,True,
2451-7488,,0,0,0,0.0,False,
2545-7365,,0,0,0,0.0,False,
2591-586X,,0,0,0,0.0,False,
2953-3430,S4387282660,0,0,1,0.125,True,
2953-5387,,0,0,0,0.0,False,
2362-2652,,0,0,0,0.0,False,
2451-6384;2451-6643,,0,0,0,0.0,False,
2618-2882,,0,0,0,0.0,False,
2525-1147;2618-1991,,0,0,0,0.0,False,
2525-1031,,0,0,0,0.0,False,
2451-7836,S4210169778,77,97,4,0.058823529411764705,True,
1668-5547;2314-274X,,0,0,0,0.0,False,
2718-8698,,0,0,0,0.0,False,
1850-6933;1853-1350,,0,0,0,0.0,False,
2683-8095,,0,0,0,0.0,False,
2718-6628,,0,0,0,0.0,False,
1850-3217,,0,0,0,0.0,False,
2346-8866,S4306502900,99,245,6,0.08333333333333333,True,
2344-9918,S4393917781,0,0,2,0.14285714285714285,True,
2422-622X;2525-1775,,0,0,0,0.0,False,
0328-9478;2314-2383,,0,0,0,0.0,False,
1852-4834,S4210168314,125,542,32,1.3666666666666667,True,
2718-7373,,0,0,0,0.0,False,
1850-9827,S4389158154,0,0,0,0.0,True,
2314-0704;2314-3037,,0,0,0,0.0,False,
0325-4194;1853-6379,,0,0,0,0.0,False,
1668-866X;2362-5627,,0,0,0,0.0,False,
1852-4907,S2736825566,157,153,5,0.23076923076923078,True,
2469-0333,S2739447100,52,39,4,0.2727272727272727,True,
2683-9784,,0,0,0,0.0,False,
1852-4648;1852-494X,,0,0,0,0.0,False,
1851-6831;1851-684X,,0,0,0,0.0,False,
2468-9785;2468-9807,,0,0,0,0.0,False,
2591-4979,,0,0,0,0.0,False,
2683-8648,,0,0,0,0.0,False,
2683-9288,S4210210951,28,54,4,0.0,True,
2545-627X,,0,0,0,0.0,False,
2718-8574,S4210172867,12,2,1,0.08333333333333333,True,
1668-5180,S4210211830,270,224,6,0.15151515151515152,True,
2591-2763,S4210199079,8,1,1,0.0,True,
1852-4249,S107371299,133,687,13,1.4285714285714286,True,
2953-5239,,0,0,0,0.0,False,
1850-6542;2618-5474,,0,0,0,0.0,False,
2683-7684,S4393917660,0,0,0,0.0,True,
2796-7646,S4390648374,0,0,1,0.0,True,
1852-2718,,0,0,0,0.0,False,
2408-445X,,0,0,0,0.0,False,
2591-572X,S4210208035,46,27,2,0.13043478260869565,True,
1853-2772,,0,0,0,0.0,False,
2618-1940,,0,0,0,0.0,False,
1668-916X,,0,0,0,0.0,False,
0034-8066;2451-7321,,0,0,0,0.0,False,
2525-1198,S2736823545,24,6,1,0.0,True,
1851-8060;2314-291X,,0,0,0,0.0,False,
1514-9358;2591-5266,,0,0,0,0.0,False,
2683-9326,S4404668884,0,0,1,0.09090909090909091,True,
1853-1679;2469-1860,,0,0,0,0.0,False,
1853-2055;1853-2063,,0,0,0,0.0,False,
1852-4508,S4210216433,181,222,5,0.058823529411764705,True,
2683-7544;2683-8001,,0,0,0,0.0,False,
2250-5121,S2737070464,173,79,4,0.0,True,
2344-9934,S4210192857,58,1,1,0.1111111111111111,True,
1852-2181,S2738005803,7,2,1,0.0,True,
2250-5121,S2737070464,173,79,4,0.0,True,
0327-7437;2683-8044,,0,0,0,0.0,False,
2953-3821,S4387288024,0,0,0,0.0,True,
2718-8647,S4210221319,14,10,2,0.1111111111111111,True,
0013-0419;1852-1649,,0,0,0,0.0,False,
2545-8604,,0,0,0,0.0,False,
1668-4869,S4210195996,97,178,5,0.1111111111111111,True,
2618-4486,S4387291979,0,0,1,0.2,True,
1514-6634;1668-3498,,0,0,0,0.0,False,
3008-7694,S4404674858,0,0,0,0.0,True,
2618-4583,S4390296792,0,0,0,0.0,True,
1852-0596;2422-8125,,0,0,0,0.0,False,
0326-6788,S4390296683,0,0,0,0.0,True,
0328-4050;1852-6535,,0,0,0,0.0,False,
1850-0870;2344-9217,,0,0,0,0.0,False,
2796-714X,,0,0,0,0.0,False,
2408-3887,,0,0,0,0.0,False,
2314-3592;2314-3606,,0,0,0,0.0,False,
2314-1115;2314-1123,,0,0,0,0.0,False,
1853-4961,S4210188848,414,666,10,0.0,True,
1853-1296,,0,0,0,0.0,False,
2525-0396,,0,0,0,0.0,False,
2346-920X,,0,0,0,0.0,False,
0326-7237;1852-7744,,0,0,0,0.0,False,
1853-8746,S4387289501,0,0,2,0.7777777777777778,True,
1850-4485,S4390296611,0,0,8,0.07692307692307693,True,
2314-1638,,0,0,0,0.0,False,
2469-0775,S4210178880,45,7,1,0.0,True,
2796-9770,,0,0,0,0.0,False,
0329-8981,,0,0,0,0.0,False,
2718-6199,S4210215587,31,37,2,0.14285714285714285,True,
2683-8559,S4210216389,32,51,3,2.6666666666666665,True,
2953-5166,,0,0,0,0.0,False,
1515-050X;2683-7145,,0,0,0,0.0,False,
2469-0457,S4210223012,47,23,3,0.2857142857142857,True,
1853-3159,,0,0,0,0.0,False,
0325-4216;1851-507X,,0,0,0,0.0,False,
2684-0111,,0,0,0,0.0,False,
1851-3204,S4210197083,297,13,2,0.0,True,
2250-4923,,0,0,0,0.0,False,
0327-8859;2683-7900,,0,0,0,0.0,False,
2408-4093;2469-1879,,0,0,0,0.0,False,
2344-9853;2524-9703,,0,0,0,0.0,False,
2250-5474;2525-1589,,0,0,0,0.0,False,
2524-969X;2525-0914,,0,0,0,0.0,False,
2362-1818,,0,0,0,0.0,False,
2618-3641,,0,0,0,0.0,False,
0373-9686;2362-2539,,0,0,0,0.0,False,
1853-0354,,0,0,0,0.0,False,
2591-3018,,0,0,0,0.0,False,
1668-6152;2408-4654,,0,0,0,0.0,False,
0327-5108;1853-7960,,0,0,0,0.0,False,
1853-2365;2250-4206,,0,0,0,0.0,False,
1851-1627;2362-5635,,0,0,0,0.0,False,
1515-3738;2362-5538,,0,0,0,0.0,False,
0328-0101;2468-9963,,0,0,0,0.0,False,
0329-5559;2362-5546,,0,0,0,0.0,False,
1669-3299;2314-0208,,0,0,0,0.0,False,
1668-7035;2362-5562,,0,0,0,0.0,False,
2618-4230,,0,0,0,0.0,False,
1852-5369;2346-9471,,0,0,0,0.0,False,
1515-6133,,0,0,0,0.0,False,
0328-9672;2313-9528,,0,0,0,0.0,False,
2591-653X,,0,0,0,0.0,False,
2250-5776,,0,0,0,0.0,False,
1851-3069,S4404675033,0,0,1,0.0,True,
2346-9269,S4210173597,40,19,2,0.0,True,
0034-7078;2683-7153,,0,0,0,0.0,False,
2545-6180,,0,0,0,0.0,False,
0325-1918;1853-1784,,0,0,0,0.0,False,
2683-9016,S4210222445,38,2,1,0.0,True,
1666-1508;1852-0499,,0,0,0,0.0,False,
2545-8698,,0,0,0,0.0,False,
2683-6920,S4210208075,3387,1485,13,0.0,True,
2618-3862,,0,0,0,0.0,False,
0326-1328,,0,0,0,0.0,False,
1852-4982,,0,0,0,0.0,False,
2718-7535,,0,0,0,0.0,False,
2683-8877,S4210236591,17,11,2,0.5,True,
2314-1204,S2737005727,25,34,2,0.0,True,
2346-8998,,0,0,0,0.0,False,
1853-6239,,0,0,0,0.0,False,
2347-081X,,0,0,0,0.0,False,
2591-5479,,0,0,0,0.0,False,
2545-692X;2545-7012,,0,0,0,0.0,False,
2684-0375,S4210191236,10,14,1,0.0,True,
2468-9750;2618-4923,,0,0,0,0.0,False,
2250-5504,S2737311223,220,456,9,0.0,True,
2525-2003,,0,0,0,0.0,False,
2451-778X,,0,0,0,0.0,False,
1850-1117;2250-818X,,0,0,0,0.0,False,
2250-6926,,0,0,0,0.0,False,
2796-7514,,0,0,0,0.0,False,
2451-795X,,0,0,0,0.0,False,
2545-6970,,0,0,0,0.0,False,
2346-9161,S2739023841,176,80,2,0.0,True,
2469-0414,,0,0,0,0.0,False,
0329-7489,,0,0,0,0.0,False,
2314-1433,,0,0,0,0.0,False,
2591-3344,,0,0,0,0.0,False,
2618-4338,,0,0,0,0.0,False,
2683-6963,,0,0,0,0.0,False,
2346-8645,,0,0,0,0.0,False,
2313-9501,S4404673804,0,0,0,0.0,True,
2618-3072,,0,0,0,0.0,False,
0328-9796;2362-2024,,0,0,0,0.0,False,
2362-2784,,0,0,0,0.0,False,
2362-4019,,0,0,0,0.0,False,
2591-4588;2591-4596,,0,0,0,0.0,False,
0326-3428;2346-8548,,0,0,0,0.0,False,
2618-2122,,0,0,0,0.0,False,
2718-7144,S4210236387,16,17,3,0.16666666666666666,True,
0328-5995,S4210211871,146,67,1,0.0,True,
1853-2322;1853-2330,,0,0,0,0.0,False,
2314-2553,S2737752361,460,329,6,0.0,True,
2683-7633,,0,0,0,0.0,False,
1668-348X;2796-8901,,0,0,0,0.0,False,
2591-5495,,0,0,0,0.0,False,
2796-9045,S4387280168,0,0,1,0.0,True,
0329-5257,,0,0,0,0.0,False,
1515-2413;1851-1694,,0,0,0,0.0,False,
1850-6666,S2738942712,248,468,9,0.11428571428571428,True,
1515-2626,,0,0,0,0.0,False,
2422-5282;2422-7609,,0,0,0,0.0,False,
1853-7596,,0,0,0,0.0,False,
2347-1085,,0,0,0,0.0,False,
2953-4569,,0,0,0,0.0,False,
2718-8787,,0,0,0,0.0,False,
2684-0154;2684-0162,,0,0,0,0.0,False,
1666-5457,,0,0,0,0.0,False,
2525-1163;2683-7366,,0,0,0,0.0,False,
2525-1678;2525-1686,,0,0,0,0.0,False,
2718-6539,S4210197225,44,13,2,0.0,True,
2346-8696;2347-0933,,0,0,0,0.0,False,
2468-9831,S4210183783,36,5,1,0.0,True,
2796-9177,,0,0,0,0.0,False,
2250-7337,,0,0,0,0.0,False,
2250-5628,,0,0,0,0.0,False,
2408-4468,,0,0,0,0.0,False,
0326-9574;2250-4176,,0,0,0,0.0,False,
1667-4162;1669-9041,,0,0,0,0.0,False,
0328-5030,,0,0,0,0.0,False,
2953-4070,,0,0,0,0.0,False,
1851-8931;2545-658X,,0,0,0,0.0,False,
2718-6814,,0,0,0,0.0,False,
2525-1643,,0,0,0,0.0,False,
2307-3187,,0,0,0,0.0,False,
2219-6994,S2736878207,664,2003,19,0.5151515151515151,True,
2791-4046,S4210240597,263,84,4,0.11374407582938388,True,
2313-1640,S4210192220,118,51,4,0.16470588235294117,True,
1016-765X;2707-966X,,0,0,0,0.0,False,
2709-8427;2709-8435,,0,0,0,0.0,False,
2409-9961,S4210236619,249,638,10,0.2159090909090909,True,
2521-3253;2521-3261,,0,0,0,0.0,False,
1026-597X,S2764411241,609,4643,31,1.1025641025641026,True,
1018-1539,S4306521728,189,40,2,0.0,True,
1028-6837;2960-4095,,0,0,0,0.0,False,
2072-2869,,0,0,0,0.0,False,
2709-023X,S4210223106,94,133,5,0.3548387096774194,True,
1022-2588;2791-4011,,0,0,0,0.0,False,
2960-4117,,0,0,0,0.0,False,
2709-0248,S4210197256,48,53,4,0.5555555555555556,True,
0259-7446,,0,0,0,0.0,False,
2709-9946,,0,0,0,0.0,False,
2070-3481,,0,0,0,0.0,False,
2707-4102,S4210181724,48,1,1,0.0,True,
2790-4202,,0,0,0,0.0,False,
2313-5433,S2736711280,666,2460,19,0.0,True,
2791-531X,,0,0,0,0.0,False,
1010-9161;2409-5540,,0,0,0,0.0,False,
2409-5370,S4210188833,155,1200,17,1.380952380952381,True,
2791-4658,,0,0,0,0.0,False,
1607-6745,,0,0,0,0.0,False,
2709-3778,,0,0,0,0.0,False,
2707-0905,,0,0,0,0.0,False,
2788-7820;2788-7839,,0,0,0,0.0,False,
2616-9533,S4210184438,67,11,2,0.0,True,
2709-1295,S4210238394,16,33,4,0.6111111111111112,True,
2412-2467,S4306524739,132,11,1,0.0,True,
2308-0795,,0,0,0,0.0,False,
1994-4136;1997-3500,,0,0,0,0.0,False,
2960-4222,,0,0,0,0.0,False,
2073-8927,S4210210160,211,24,2,0.0,True,
2313-4267,,0,0,0,0.0,False,
2617-3441,,0,0,0,0.0,False,
1017-3285;2523-9201,,0,0,0,0.0,False,
2789-889X,,0,0,0,0.0,False,
1561-8927;2410-4817,,0,0,0,0.0,False,
2710-2629,,0,0,0,0.0,False,
2521-0947,S4210224847,59,95,5,0.14285714285714285,True,
2708-2768;2708-3381,,0,0,0,0.0,False,
2960-446X,,0,0,0,0.0,False,
2960-4303,,0,0,0,0.0,False,
2791-481X,,0,0,0,0.0,False,
2523-2916;2523-5656,,0,0,0,0.0,False,
3005-5318,,0,0,0,0.0,False,
2409-6911,S2736823487,67,49,3,0.0,True,
2196-9663,S2737566693,137,2686,26,0.0,True,
2791-5301,,0,0,0,0.0,False,
2791-4690,S4393919624,0,0,0,0.0,True,
2073-106X;2073-1558,,0,0,0,0.0,False,
2521-3962,,0,0,0,0.0,False,
1614-4007;1614-4015,,0,0,0,0.0,False,
2788-7405,,0,0,0,0.0,False,
1029-2624,S4404660937,0,0,2,0.0,True,
2518-6892,,0,0,0,0.0,False,
2520-3401;2663-9394,,0,0,0,0.0,False,
2706-7424;2706-7432,,0,0,0,0.0,False,
2523-2185,,0,0,0,0.0,False,
2076-9253,,0,0,0,0.0,False,
2312-2528,S2738191137,21,12,2,0.0,True,
2664-1100,,0,0,0,0.0,False,
2709-376X,,0,0,0,0.0,False,
2664-0090,S4210173795,17,20,3,0.0,True,
0313-6221;1832-8334,,0,0,0,0.0,False,
2208-2425,S4220650916,67,34,3,0.09178743961352658,True,
2653-665X,S4387284248,0,0,23,0.4139941690962099,True,
1323-6903,S2764491269,1872,3322,22,0.0,True,
2202-5677,S2737912266,59,199,3,0.0,True,
2202-9478,S2737971661,543,5261,26,1.4497354497354498,True,
1449-9789,S2764551270,761,10624,48,6.111702127659575,True,
1833-3818;2204-3136,,0,0,0,0.0,False,
2207-9963;2208-598X,,0,0,0,0.0,False,
1441-2616,S2736490681,1623,6380,29,0.8367346938775511,True,
2203-1693,S2764744400,641,1499,17,0.6464646464646465,True,
2652-5453,S4387280146,0,0,3,0.08108108108108109,True,
1449-3098;1449-5554,,0,0,0,0.0,False,
2204-7662,S2764783660,520,2332,16,3.1333333333333333,True,
1030-8385;2209-0916,,0,0,0,0.0,False,
1832-9101,S2764615802,421,1050,12,0.0,True,
1443-9255,S4306509122,289,2618,31,0.9454545454545454,True,
