nombre_revista,issn_original,url_ojs,institucion,region,issn_buscado,crossref_id,is_in_crossref,error,last_status_check_time,current_dois,backfile_dois,total_dois,affiliations_current,abstracts_current,licenses_current,orcids_current,update_policies_current,ror_ids_current,similarity_checking_current,funders_current,award_numbers_current,references_current,affiliations_backfile,abstracts_backfile,licenses_backfile,orcids_backfile,update_policies_backfile,ror_ids_backfile,similarity_checking_backfile,funders_backfile,award_numbers_backfile,references_backfile,has_preprints,is_preprint_count,has_versions,is_version_count,replacement_relations,same_as_relations,total_version_relations,title,publisher,subject,flags,breakdowns
Revista Chilena de Neurocirugía,0716-4491;2452-5553,,,,0716-4491;2452-5553,0716-4491,True,,1763859159122.0,66,207,273,0.0,0.803030303030303,0.8787878787878788,0.0,0.0,0.0,0.8636363636363636,0.0,0.0,0.3181818181818182,0.0,0.8647342995169082,0.9082125603864734,0.0,0.0,0.0,0.9227053140096618,0.0,0.0,0.01932367149758454,0,0,0,0,0,0,0,Revista Chilena de Neurocirugía,Sociedad de Neurocirugia de Chile,[],"{'deposits-abstracts-current': True, 'deposits-orcids-current': False, 'deposits': True, 'deposits-affiliations-backfile': False, 'deposits-update-policies-backfile': False, 'deposits-similarity-checking-backfile': True, 'deposits-award-numbers-current': False, 'deposits-resource-links-current': True, 'deposits-ror-ids-current': False, 'deposits-articles': True, 'deposits-affiliations-current': False, 'deposits-funders-current': False, 'deposits-references-backfile': True, 'deposits-ror-ids-backfile': False, 'deposits-abstracts-backfile': True, 'deposits-licenses-backfile': True, 'deposits-award-numbers-backfile': False, 'deposits-descriptions-current': False, 'deposits-references-current': True, 'deposits-resource-links-backfile': True, 'deposits-descriptions-backfile': False, 'deposits-orcids-backfile': False, 'deposits-funders-backfile': False, 'deposits-update-policies-current': False, 'deposits-similarity-checking-current': True, 'deposits-licenses-current': True}","{'dois-by-issued-year': [[2019, 136], [2023, 33], [2021, 30], [2022, 24], [2025, 17], [2024, 16], [2020, 11], [2018, 2], [2017, 2], [2016, 2]]}"
Revista Jurídica Digital UANDES,0719-7942,,,,0719-7942,0719-7942,True,,1763858318530.0,50,63,113,0.0,1.0,1.0,0.58,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.888888888888889,0.888888888888889,0.04761904761904762,0.0,0.0,0.888888888888889,0.0,0.0,0.0,0,0,0,0,0,0,0,Revista Jurídica Digital UANDES,Revista Juridica Digital UANDES,[],"{'deposits-abstracts-current': True, 'deposits-orcids-current': True, 'deposits': True, 'deposits-affiliations-backfile': False, 'deposits-update-policies-backfile': False, 'deposits-similarity-checking-backfile': True, 'deposits-award-numbers-current': False, 'deposits-resource-links-current': True, 'deposits-ror-ids-current': False, 'deposits-articles': True, 'deposits-affiliations-current': False, 'deposits-funders-current': False, 'deposits-references-backfile': False, 'deposits-ror-ids-backfile': False, 'deposits-abstracts-backfile': True, 'deposits-licenses-backfile': True, 'deposits-award-numbers-backfile': False, 'deposits-descriptions-current': False, 'deposits-references-current': False, 'deposits-resource-links-backfile': True, 'deposits-descriptions-backfile': False, 'deposits-orcids-backfile': True, 'deposits-funders-backfile': False, 'deposits-update-policies-current': False, 'deposits-similarity-checking-current': True, 'deposits-licenses-current': True}","{'dois-by-issued-year': [[2023, 26], [2018, 16], [2021, 15], [2024, 14], [2025, 10], [2022, 9], [2017, 9], [2019, 8], [2020, 6]]}"
Revista de Estudiantes de Terapia Ocupacional,0719-8264,,,,0719-8264,,False,Journal not found in Crossref,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,,[],[],{}
Revista de Estudios Tributarios,0718-9478;0719-7527,,,,0718-9478;0719-7527,,False,Journal not found in Crossref,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,,[],[],{}
"Ergonomía, Investigación y Desarrollo",2452-4859,,,,2452-4859,2452-4859,True,,1763859586756.0,68,73,141,0.8970588235294118,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1232876712328767,0.1506849315068493,0.0,0.1506849315068493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,EID Ergonomía Investigación y Desarrollo,Universidad de Concepcion,[],"{'deposits-abstracts-current': True, 'deposits-orcids-current': True, 'deposits': True, 'deposits-affiliations-backfile': True, 'deposits-update-policies-backfile': False, 'deposits-similarity-checking-backfile': False, 'deposits-award-numbers-current': False, 'deposits-resource-links-current': False, 'deposits-ror-ids-current': False, 'deposits-articles': True, 'deposits-affiliations-current': True, 'deposits-funders-current': False, 'deposits-references-backfile': False, 'deposits-ror-ids-backfile': False, 'deposits-abstracts-backfile': True, 'deposits-licenses-backfile': False, 'deposits-award-numbers-backfile': False, 'deposits-descriptions-current': False, 'deposits-references-current': False, 'deposits-resource-links-backfile': False, 'deposits-descriptions-backfile': False, 'deposits-orcids-backfile': True, 'deposits-funders-backfile': False, 'deposits-update-policies-current': False, 'deposits-similarity-checking-current': False, 'deposits-licenses-current': False}","{'dois-by-issued-year': [[2021, 32], [2022, 30], [2023, 24], [2024, 23], [2025, 21], [2020, 11]]}"
Estudios Filológicos,0071-1713;0717-6171,,,,0071-1713;0717-6171,0071-1713,True,,1763943676511.0,79,616,695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Estudios filológicos,SciELO Agencia Nacional de Investigación y Desarrollo (ANID),[],"{'deposits-abstracts-current': False, 'deposits-orcids-current': False, 'deposits': True, 'deposits-affiliations-backfile': False, 'deposits-update-policies-backfile': False, 'deposits-similarity-checking-backfile': False, 'deposits-award-numbers-current': False, 'deposits-resource-links-current': False, 'deposits-ror-ids-current': False, 'deposits-articles': True, 'deposits-affiliations-current': False, 'deposits-funders-current': False, 'deposits-references-backfile': False, 'deposits-ror-ids-backfile': False, 'deposits-abstracts-backfile': False, 'deposits-licenses-backfile': False, 'deposits-award-numbers-backfile': False, 'deposits-descriptions-current': False, 'deposits-references-current': False, 'deposits-resource-links-backfile': False, 'deposits-descriptions-backfile': False, 'deposits-orcids-backfile': False, 'deposits-funders-backfile': False, 'deposits-update-policies-current': False, 'deposits-similarity-checking-current': False, 'deposits-licenses-current': False}","{'dois-by-issued-year': [[2018, 42], [2024, 39], [2019, 33], [2021, 32], [2011, 28], [2023, 27], [2022, 27], [2020, 26], [2017, 26], [2015, 25], [2010, 25], [2014, 24], [2013, 24], [2002, 24], [2016, 23], [2009, 23], [2000, 23], [2012, 22], [2007, 22], [2006, 22], [2004, 21], [1999, 21], [1998, 21], [2008, 20], [2001, 18], [2005, 17], [2003, 15], [2025, 13], [1997, 12]]}"
Revista Austral de Ciencias Sociales,0717-3202;0718-1795,,,,0717-3202;0718-1795,0717-3202,True,,1763943813434.0,96,567,663,0.0,1.0,0.0,0.9270833333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02469135802469136,0.0,0.04056437389770723,0.0,0.0,0.9012345679012346,0.0,0.0,0.0,0,0,0,0,0,0,0,Revista Austral de Ciencias Sociales,Sistema de Bibliotecas UACH,[],"{'deposits-abstracts-current': True, 'deposits-orcids-current': True, 'deposits': True, 'deposits-affiliations-backfile': False, 'deposits-update-policies-backfile': False, 'deposits-similarity-checking-backfile': True, 'deposits-award-numbers-current': False, 'deposits-resource-links-current': True, 'deposits-ror-ids-current': False, 'deposits-articles': True, 'deposits-affiliations-current': False, 'deposits-funders-current': False, 'deposits-references-backfile': False, 'deposits-ror-ids-backfile': False, 'deposits-abstracts-backfile': True, 'deposits-licenses-backfile': False, 'deposits-award-numbers-backfile': False, 'deposits-descriptions-current': False, 'deposits-references-current': False, 'deposits-resource-links-backfile': True, 'deposits-descriptions-backfile': False, 'deposits-orcids-backfile': True, 'deposits-funders-backfile': False, 'deposits-update-policies-current': False, 'deposits-similarity-checking-current': True, 'deposits-licenses-current': False}","{'dois-by-issued-year': [[2024, 35], [2025, 34], [2022, 34], [2015, 34], [2020, 33], [2019, 33], [2018, 33], [2021, 28], [2014, 28], [2023, 27], [2016, 26], [2017, 23], [2011, 22], [2007, 22], [2006, 22], [2012, 21], [2010, 21], [2008, 20], [2013, 19], [2009, 19], [2003, 17], [2001, 17], [2002, 15], [1998, 15], [1999, 14], [1997, 14], [2000, 13], [2005, 12], [2004, 12]]}"
"Estado, Gobierno y Gestión Pública",0717-6759;0717-8980,,,,0717-6759;0717-8980,0717-6759,True,,1763944371987.0,52,257,309,0.0,0.8846153846153846,0.0,0.7307692307692308,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6653696498054475,0.0,0.0,0.0,0.0,0.6964980544747083,0.0,0.0,0.0,0,0,0,0,0,0,0,Estado Gobierno y Gestión Pública,Universidad de Chile,[],"{'deposits-abstracts-current': True, 'deposits-orcids-current': True, 'deposits': True, 'deposits-affiliations-backfile': False, 'deposits-update-policies-backfile': False, 'deposits-similarity-checking-backfile': True, 'deposits-award-numbers-current': False, 'deposits-resource-links-current': True, 'deposits-ror-ids-current': False, 'deposits-articles': True, 'deposits-affiliations-current': False, 'deposits-funders-current': False, 'deposits-references-backfile': False, 'deposits-ror-ids-backfile': False, 'deposits-abstracts-backfile': True, 'deposits-licenses-backfile': False, 'deposits-award-numbers-backfile': False, 'deposits-descriptions-current': False, 'deposits-references-current': False, 'deposits-resource-links-backfile': True, 'deposits-descriptions-backfile': False, 'deposits-orcids-backfile': False, 'deposits-funders-backfile': False, 'deposits-update-policies-current': False, 'deposits-similarity-checking-current': True, 'deposits-licenses-current': False}","{'dois-by-issued-year': [[2011, 53], [2012, 36], [2023, 27], [2021, 21], [2024, 18], [2019, 18], [2013, 17], [2018, 16], [2014, 15], [2007, 13], [2020, 12], [2008, 12], [2009, 10], [2010, 9], [2017, 8], [2015, 8], [2025, 7], [2022, 6], [2016, 2], [2006, 1]]}"
Austral Journal of Veterinary Sciences,0719-8000;0719-8132,,,,0719-8000;0719-8132,0719-8000,True,,1763858279834.0,57,147,204,0.0,0.6842105263157895,0.7017543859649124,0.6842105263157895,0.0,0.0,0.6842105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Austral journal of veterinary sciences,Sistema de Bibliotecas UACH,[],"{'deposits-abstracts-current': True, 'deposits-orcids-current': True, 'deposits': True, 'deposits-affiliations-backfile': False, 'deposits-update-policies-backfile': False, 'deposits-similarity-checking-backfile': False, 'deposits-award-numbers-current': False, 'deposits-resource-links-current': True, 'deposits-ror-ids-current': False, 'deposits-articles': True, 'deposits-affiliations-current': False, 'deposits-funders-current': False, 'deposits-references-backfile': False, 'deposits-ror-ids-backfile': False, 'deposits-abstracts-backfile': False, 'deposits-licenses-backfile': False, 'deposits-award-numbers-backfile': False, 'deposits-descriptions-current': False, 'deposits-references-current': False, 'deposits-resource-links-backfile': False, 'deposits-descriptions-backfile': False, 'deposits-orcids-backfile': False, 'deposits-funders-backfile': False, 'deposits-update-policies-current': False, 'deposits-similarity-checking-current': True, 'deposits-licenses-current': True}","{'dois-by-issued-year': [[2017, 37], [2018, 29], [2023, 25], [2019, 23], [2021, 21], [2024, 19], [2020, 19], [2022, 18], [2025, 13]]}"
Revista Perspectivas: Notas sobre intervención y acción social,0717-1714,,,,0717-1714,0717-1714,True,,1763858594787.0,52,354,406,0.0,0.9807692307692308,0.3461538461538462,0.6730769230769231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9011299435028249,0.0,0.01129943502824859,0.0,0.0,0.9971751412429379,0.0,0.0,0.0,0,0,0,0,0,0,0,Revista Perspectivas Notas sobre intervención y acción social,Universidad Catolica Silva Henriquez,[],"{'deposits-abstracts-current': True, 'deposits-orcids-current': True, 'deposits': True, 'deposits-affiliations-backfile': False, 'deposits-update-policies-backfile': False, 'deposits-similarity-checking-backfile': True, 'deposits-award-numbers-current': False, 'deposits-resource-links-current': True, 'deposits-ror-ids-current': False, 'deposits-articles': True, 'deposits-affiliations-current': False, 'deposits-funders-current': False, 'deposits-references-backfile': False, 'deposits-ror-ids-backfile': False, 'deposits-abstracts-backfile': True, 'deposits-licenses-backfile': False, 'deposits-award-numbers-backfile': False, 'deposits-descriptions-current': False, 'deposits-references-current': False, 'deposits-resource-links-backfile': True, 'deposits-descriptions-backfile': False, 'deposits-orcids-backfile': True, 'deposits-funders-backfile': False, 'deposits-update-policies-current': False, 'deposits-similarity-checking-current': True, 'deposits-licenses-current': True}","{'dois-by-issued-year': [[2018, 161], [2019, 47], [2014, 28], [2023, 26], [2015, 25], [2020, 24], [2016, 19], [2024, 18], [2021, 14], [2008, 13], [2017, 12], [2022, 11], [2025, 8]]}"
"HYBRIS, Revista de Filosofí­a",0718-8382,,,,0718-8382,,False,Journal not found in Crossref,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,,[],[],{}
Revista de Arquitectura,0716-8772;0719-5427,,,,0716-8772;0719-5427,0716-8772,True,,1763944359373.0,59,780,839,0.0,0.8813559322033898,1.0,0.983050847457627,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4858974358974359,0.1371794871794872,0.03846153846153846,0.0,0.0,0.6897435897435897,0.0,0.0,0.0,0,0,0,0,0,0,0,Revista de arquitectura,Universidad de Chile,[],"{'deposits-abstracts-current': True, 'deposits-orcids-current': True, 'deposits': True, 'deposits-affiliations-backfile': False, 'deposits-update-policies-backfile': False, 'deposits-similarity-checking-backfile': True, 'deposits-award-numbers-current': False, 'deposits-resource-links-current': True, 'deposits-ror-ids-current': False, 'deposits-articles': True, 'deposits-affiliations-current': False, 'deposits-funders-current': False, 'deposits-references-backfile': False, 'deposits-ror-ids-backfile': False, 'deposits-abstracts-backfile': True, 'deposits-licenses-backfile': True, 'deposits-award-numbers-backfile': False, 'deposits-descriptions-current': False, 'deposits-references-current': False, 'deposits-resource-links-backfile': True, 'deposits-descriptions-backfile': False, 'deposits-orcids-backfile': True, 'deposits-funders-backfile': False, 'deposits-update-policies-current': False, 'deposits-similarity-checking-current': True, 'deposits-licenses-current': True}","{'dois-by-issued-year': [[2013, 218], [2006, 48], [2007, 43], [2014, 35], [2008, 34], [1994, 31], [2010, 29], [2022, 28], [2021, 28], [2023, 25], [2009, 25], [1996, 24], [2017, 23], [2016, 23], [2011, 23], [2024, 22], [2019, 20], [2018, 20], [2015, 18], [2005, 16], [1990, 15], [2000, 13], [1993, 13], [2025, 12], [1995, 12], [1998, 10], [2020, 9], [1991, 8], [1997, 7], [1992, 7]]}"
Revista de Derecho Universidad de Concepción,0303-9986;0718-591X,,,,0303-9986;0718-591X,0718-591X,True,Journal not found in Crossref,1763858725045.0,61,135,196,1.0,1.0,0.0,0.8852459016393442,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.07407407407407407,0.0,0.02962962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Revista de derecho (Concepción),Universidad de Concepcion,[],"{'deposits-abstracts-current': True, 'deposits-orcids-current': True, 'deposits': True, 'deposits-affiliations-backfile': True, 'deposits-update-policies-backfile': False, 'deposits-similarity-checking-backfile': False, 'deposits-award-numbers-current': False, 'deposits-resource-links-current': False, 'deposits-ror-ids-current': False, 'deposits-articles': True, 'deposits-affiliations-current': True, 'deposits-funders-current': False, 'deposits-references-backfile': False, 'deposits-ror-ids-backfile': False, 'deposits-abstracts-backfile': True, 'deposits-licenses-backfile': False, 'deposits-award-numbers-backfile': False, 'deposits-descriptions-current': False, 'deposits-references-current': False, 'deposits-resource-links-backfile': False, 'deposits-descriptions-backfile': False, 'deposits-orcids-backfile': True, 'deposits-funders-backfile': False, 'deposits-update-policies-current': False, 'deposits-similarity-checking-current': False, 'deposits-licenses-current': False}","{'dois-by-issued-year': [[2021, 30], [2020, 23], [2023, 22], [2024, 21], [2022, 20], [2019, 20], [2017, 19], [2025, 18], [2018, 17], [1933, 6]]}"
LÍMITE Revista Interdisciplinaria de Filosofía y Psicología,0718-1361;0718-5065,,,,0718-1361;0718-5065,0718-5065,True,Journal not found in Crossref,1763859086303.0,53,81,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Límite (Arica),SciELO Agencia Nacional de Investigación y Desarrollo (ANID),[],"{'deposits-abstracts-current': False, 'deposits-orcids-current': False, 'deposits': True, 'deposits-affiliations-backfile': False, 'deposits-update-policies-backfile': False, 'deposits-similarity-checking-backfile': False, 'deposits-award-numbers-current': False, 'deposits-resource-links-current': False, 'deposits-ror-ids-current': False, 'deposits-articles': True, 'deposits-affiliations-current': False, 'deposits-funders-current': False, 'deposits-references-backfile': False, 'deposits-ror-ids-backfile': False, 'deposits-abstracts-backfile': False, 'deposits-licenses-backfile': False, 'deposits-award-numbers-backfile': False, 'deposits-descriptions-current': False, 'deposits-references-current': False, 'deposits-resource-links-backfile': False, 'deposits-descriptions-backfile': False, 'deposits-orcids-backfile': False, 'deposits-funders-backfile': False, 'deposits-update-policies-current': False, 'deposits-similarity-checking-current': False, 'deposits-licenses-current': False}","{'dois-by-issued-year': [[2021, 28], [2023, 25], [2024, 19], [2018, 18], [2020, 14], [2022, 11], [2019, 10], [2025, 9]]}"
